	reco_1	reco_2	reco_3	reco_4	reco_5	MSE_1	MSE_2	MSE_3	MSE_4	MSE_5	nb1	nb2	nb3	nb4	nb5	id	titre
143	8345.0	5424.0	10307.0	6710.0	6901.0	7.0	0.0	0.0	10.75	0.0	1.0	0.0	0.0	2.0	1.0	143	Blake et Mortimer, tome 13 : L'affaire Francis Blake
144	9606.0	2009.0	4888.0	2129.0	8540.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	144	Seuls, Tome 2 : Le maître des couteaux
145	238.0	8730.0	627.0	7797.0	9034.0	8.25	0.0	14.421938649855004	0.0	0.0	1.0	0.0	2.0	0.0	0.0	145	Lucky Luke, tome 19 : Les Rivaux de Painful Gulch
146	9145.0	2120.0	5357.0	2049.0	560.0	0.0	0.0	0.0	9.0	9.0	0.0	0.0	0.0	2.0	1.0	146	Largo Winch, tome 9 : Voir Venise...
147	101.0	221.0	453.0	2823.0	5809.0	0.0	7.383745406427414	3.25	0.0	0.0	3.0	3.0	1.0	0.0	0.0	147	Cédric, tome 2 : Classes de neige
148	1680.0	11119.0	10185.0	5840.0	5519.0	0.0	0.0	0.0	3.75	7.0	1.0	0.0	0.0	1.0	1.0	148	Lucky Luke, tome 9 : Des rails sur la prairie
149	417.0	749.0	690.0	2596.0	9672.0	294.3476015929235	154.0	212.8151321091976	0.0	0.0	78.0	46.0	61.0	0.0	0.0	149	Les carnets de Cerise, tome 1 : Le zoo pétrifié
150	1263.0	92.0	942.0	5696.0	408.0	0.0	0.0	0.0	0.0	11.75	2.0	0.0	0.0	0.0	2.0	150	Kid Paddle, Tome 8 : Paddle...My name is Kid Paddle
151	102.0	105.0	110.0	112.0	120.0	11.25	30.571886128030005	11.25	7.0	11.25	1.0	4.0	1.0	1.0	1.0	151	Lucky Luke, tome 18 : Le Bandit manchot
152	179.0	2418.0	3545.0	6604.0	4579.0	86.75	4.475761772852934	0.0	0.0	0.0	44.0	1.0	0.0	0.0	0.0	152	Le Combat ordinaire, Tome 2 : Les quantités négligeables
153	768.0	9167.0	5574.0	4456.0	9028.0	14.63135920272326	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	153	Cédric, tome 1 : Premières classes
154	2225.0	5503.0	9523.0	3733.0	1410.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	154	Blake et Mortimer, tome 10 : L'affaire du collier
155	113.0	155.0	261.0	298.0	416.0	52.0	0.0	54.5	56.0	40.25	17.0	18.0	14.0	11.0	14.0	155	Lanfeust de Troy, Tome 4 : Le paladin d'Eckmül
156	4143.0	10113.0	5366.0	7752.0	2701.0	7.0	7.0	9.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	156	Les Légendaires, tome 1 : La Pierre de Jovenia
157	3136.0	1190.0	2054.0	2637.0	2815.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	157	Peter Pan, tome 1 : Londres
158	5167.0	1874.0	6732.0	2577.0	1757.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	158	XIII, tome 14 : Secret défense
159	10869.0	940.0	784.0	8310.0	1053.0	0.0	0.0	26.0	0.0	16.75	0.0	0.0	2.0	0.0	3.0	159	Blast, Tome 1 : Grasse carcasse
160	5689.0	6313.0	9111.0	3225.0	5073.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160	Les Légendaires, tome 02 : Les épreuves du gardien
161	80.0	104.0	107.0	286.0	301.0	0.0	9.0	9.0	36.626147701127614	20.75	5.0	10.0	5.0	6.0	6.0	161	Gaston, tome 10 : Le géant de la gaffe
162	5194.0	5187.0	1956.0	2156.0	4821.0	0.0	9.0	5.0	0.0	9.0	0.0	2.0	2.0	0.0	1.0	162	Le Grand Mort, tome 1 : Larmes d'abeille
163	51.0	96.0	124.0	8444.0	1729.0	40.5	39.5	101.08700821306026	12.75	0.5131508396707467	21.0	22.0	22.0	1.0	1.0	163	Largo Winch, tome 4 : Business blues
164	122.0	837.0	9601.0	4077.0	4581.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	164	Boule et Bill, tome 21 : Billets de Bill
165	113.0	165.0	261.0	298.0	416.0	87.40489674244391	0.0	58.5	76.0	67.75	20.0	22.0	13.0	11.0	15.0	165	Lanfeust de Troy, tome 3 : Castel Or-Azur
166	121.0	5413.0	6250.0	1302.0	1636.0	256.31679982280684	0.0	0.0	12.75	21.75	75.0	0.0	0.0	2.0	3.0	166	L'Arabe du futur, tome 2
167	8911.0	3070.0	6366.0	5356.0	6548.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167	Le Combat ordinaire, Tome 4 : Planter des clous
168	371.0	429.0	585.0	77.0	2810.0	0.0	11.75	21.399334322455545	4.75	0.0	1.0	2.0	2.0	3.0	0.0	168	Le Petit Spirou, tome 2 : Tu veux mon doigt ?
169	239.0	1293.0	5375.0	6592.0	465.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	169	Spirou et Fantasio, tome 7 : Le Dictateur et le champignon
170	7816.0	8012.0	9676.0	4790.0	5093.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170	Spirou et Fantasio, tome 16 : L'Ombre du Z
171	1060.0	10831.0	10445.0	4678.0	6368.0	0.0	3.25	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	171	Lucky Luke, tome 11 : Le cavalier blanc
172	205.0	240.0	363.0	965.0	296.0	34.25	3.75	16.0	44.43345099448345	20.25	5.0	6.0	4.0	6.0	5.0	172	Les Schtroumpfs, tome 3 : La Schtroumpfette
173	9710.0	2235.0	4281.0	9438.0	8078.0	1.0941775394815352	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	173	Yoko Tsuno, tome 1 : Le trio de l'étrange
174	351.0	390.0	9996.0	466.0	370.0	120.5	95.25	0.0	27.25	106.06994378289464	25.0	19.0	0.0	10.0	19.0	174	Thorgal, tome 1 : La Magicienne trahie
175	10936.0	7055.0	7115.0	1688.0	6367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175	Léonard, tome 13 : Génie en herbe
176	446.0	1053.0	4820.0	4771.0	8492.0	0.0	9.0	12.75	0.0	0.0	0.0	1.0	1.0	0.0	0.0	176	Spirou et Fantasio, tome 9 : Le Repaire de la murène
177	7133.0	7694.0	10030.0	7097.0	3567.0	0.0	0.0	12.0	8.0	0.0	0.0	0.0	1.0	2.0	0.0	177	Lucky Luke, tome 20 : Billy the Kid
178	1698.0	2437.0	2591.0	2620.0	2923.0	0.0	0.0	0.0	2.75	0.0	0.0	0.0	0.0	1.0	0.0	178	Astérix, tome 37 : Astérix et la Transitalique
179	11111.0	5527.0	9861.0	6676.0	9672.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179	Le Combat ordinaire, Tome 3 : Ce qui est précieux
180	94.0	513.0	172.0	205.0	240.0	50.19859572148783	28.2628295478783	17.75	24.0	14.0	7.0	7.0	6.0	7.0	7.0	180	Les Schtroumpfs, tome 10 : La Soupe aux Schtroumpfs
181	8066.0	9184.0	590.0	10067.0	7656.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	Spirou et Fantasio, tome 12 : Le Nid des Marsupilamis
182	98.0	128.0	185.0	182.0	4818.0	99.4836466452497	98.95540486515436	70.1611251460068	0.0	0.0	19.0	21.0	22.0	23.0	0.0	182	XIII, tome 7 : La Nuit du 3 août
183	92.0	10145.0	2423.0	942.0	1945.0	0.0	16.0	15.0	0.0	7.0	0.0	1.0	3.0	0.0	1.0	183	Kid Paddle, tome 2 : Carnage total
184	206.0	212.0	233.0	273.0	372.0	12.531339885989498	58.781339885989496	54.531339885989496	7.781339885989498	54.531339885989496	1.0	4.0	4.0	3.0	3.0	184	Boule & Bill, tome 1 : Tel Boule, tel Bill
185	98.0	128.0	182.0	185.0	4818.0	109.92166591431406	144.14342413421872	70.1611251460068	0.0	9.0	25.0	25.0	22.0	31.0	1.0	185	XIII, Tome 5 : Rouge Total 
186	6524.0	10952.0	8310.0	6952.0	9814.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186	Le retour à la terre, Tome 2 : Les Projets
187	8817.0	9542.0	10260.0	5754.0	6953.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187	Spirou et Fantasio, tome 8 : La Mauvaise tête
188	6784.0	1436.0	9474.0	10945.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188	Cédric, tome 10 : Gâteau surprise
189	5122.0	1412.0	6117.0	7685.0	1428.0	12.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	1.0	0.0	189	La Quête de l'oiseau du temps, tome 2 : Le Temple de l'oubli
190	102.0	105.0	110.0	112.0	120.0	33.25	19.25	33.25	24.75	19.25	2.0	1.0	2.0	2.0	1.0	190	Lucky Luke, tome 21 : Daisy Town
191	9948.0	9686.0	9542.0	9023.0	3577.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191	La Trilogie Nikopol, Tome 1 : La Foire aux Immortels
192	4926.0	1702.0	10308.0	7106.0	8946.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192	Largo Winch, tome 13 : Le Prix de l'argent
193	5375.0	6592.0	2271.0	5748.0	8425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193	Spirou et Fantasio, tome 19 : Panade à Champignac
194	434.0	5108.0	7216.0	4456.0	6092.0	27.8517760235798	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	194	Cédric, tome 3 : Classes tous risques
195	3707.0	1671.0	7861.0	7518.0	733.0	0.0	9.0	11.31	0.0	21.0	0.0	2.0	1.0	0.0	1.0	195	La Quête de l'oiseau du temps - Avant la Quête, tome 1 : L'ami Javin
196	590.0	9622.0	9901.0	10598.0	10795.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196	Titeuf, tome 9 : La loi du préau
197	259.0	306.0	4126.0	225.0	5248.0	101.09435425356476	55.08865612742031	16.0	95.21900955672388	0.0	20.0	11.0	4.0	20.0	0.0	197	XIII, Tome 8 : Treize contre Un 
198	4173.0	5419.0	1261.0	6460.0	2309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198	Gaston, tome 15 : Gaffe à Lagaffe !
199	10135.0	9080.0	7333.0	6602.0	2957.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	199	Aya de Yopougon, tome 2 
200	3515.0	2186.0	10979.0	9372.0	7871.0	0.0	4.25	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	200	Zombillénium, tome 2 : Ressources humaines 
201	9149.0	7957.0	2257.0	9893.0	5222.0	0.0	10.75	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	201	XIII, tome 9 : Pour Maria
202	83.0	90.0	118.0	138.0	264.0	23.5	13.889930963114404	15.0	17.75	10.0	3.0	5.0	2.0	3.0	1.0	202	Lucky Luke, tome 5 : Lucky Luke contre Pat Poker
203	2206.0	2891.0	4001.0	3124.0	9868.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203	Le Cycle de Cyann, tome 2 : Six saisons sur IlO
204	3768.0	2720.0	9226.0	10798.0	369.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	204	Léonard, tome 1 : Léonard est un génie
205	172.0	240.0	363.0	965.0	296.0	34.25	23.5	7.0	19.25	18.25	5.0	5.0	3.0	3.0	4.0	205	Les Schtroumpfs, tome 9 : Schtroumpf Vert et Vert Schtroumpf
206	212.0	233.0	273.0	372.0	484.0	0.0	0.0	4.75	0.0	0.0	2.0	3.0	1.0	2.0	1.0	206	Boule & Bill, tome 18 : Carnet de Bill
207	10117.0	5173.0	4783.0	7774.0	11259.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207	Le retour à la terre, Tome 4 : Le Déluge
208	10518.0	831.0	851.0	8493.0	940.0	0.0	15.0	8.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	208	Lanfeust de Troy, tome 7 : Les Pétaures se cachent pour mourir
209	11055.0	1753.0	11012.0	9896.0	8495.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209	Spirou et Fantasio, tome 44 : Le Rayon noir
210	9717.0	10560.0	10930.0	3841.0	4122.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	210	Sillage, Tome 2 : Collection privée
211	2456.0	11218.0	1544.0	1860.0	10019.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211	Jack Palmer, tome 12 : L'enquête corse
212	206.0	233.0	273.0	372.0	484.0	0.0	0.0	41.75	0.0	0.0	2.0	3.0	3.0	3.0	2.0	212	Boule & Bill, tome 21 : Bill est maboul
213	9906.0	7077.0	5313.0	4121.0	2443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213	Les vieux fourneaux, tome 5 : Bons pour l'asile
214	3945.0	3103.0	2659.0	969.0	6374.0	0.0	0.0	17.613266870562434	10.25	12.75	0.0	0.0	4.0	5.0	1.0	214	Le Chat du Rabbin, tome 2 : Le Malka des Lions
215	3396.0	5786.0	4841.0	2042.0	10848.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215	Blake et Mortimer, tome 8 : SOS météores
216	4440.0	10142.0	7258.0	10339.0	10169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216	Les Passagers du vent , Tome 5 : Le bois d'ébène
217	4405.0	4902.0	2959.0	109.0	2248.0	12.75	15.0	0.0	132.25	5.0	1.0	1.0	0.0	12.0	1.0	217	Blast, tome 4 : Pourvu que les Bouddhistes se trompent
218	2285.0	2254.0	8443.0	1860.0	5971.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218	Rat's, tome 1 : En partance pour nulle part
219	382.0	2195.0	4341.0	3091.0	4095.0	58.25	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	219	Blake et Mortimer, tome 2 : Le Secret de l'Espadon, Deuxième Partie 
220	8310.0	648.0	701.0	811.0	2099.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220	Les Schtroumpfs, tome 12 : Le bébé Schtroumpf 
221	221.0	147.0	101.0	10841.0	2216.0	0.0	7.383745406427414	0.0	0.0	0.0	7.0	3.0	2.0	0.0	0.0	221	Cédric, tome 7 : Pépé se mouille
222	1382.0	3814.0	776.0	5143.0	5561.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	222	Walking Dead, tome 1 : Passé décomposé
223	5384.0	5256.0	1862.0	60.0	1137.0	0.0	0.0	0.0	25.0	0.0	1.0	0.0	0.0	7.0	0.0	223	Gaston, tome 3 : Gare aux gaffes du gars gonflé
224	483.0	9765.0	9868.0	9793.0	3124.0	37.0	0.0	27.25	0.0	0.0	6.0	0.0	3.0	0.0	0.0	224	Les mondes d'Aldébaran - Cycle 3 d'Antarès, tome 1 : Episode 1
225	2226.0	306.0	259.0	197.0	3215.0	16.957185877308934	79.66134387257969	114.71900955672388	95.21900955672388	0.0	2.0	12.0	18.0	20.0	0.0	225	XIII, tome 12 : Le jugement
226	867.0	1931.0	7050.0	9585.0	10530.0	222.80585281165452	9.0	30.55585281165456	25.0	0.0	46.0	2.0	3.0	3.0	0.0	226	Murena, tome 1 : La pourpre et l'or
227	4470.0	838.0	1149.0	7422.0	5370.0	0.0	7.0	10.0	8.0	0.0	0.0	1.0	2.0	1.0	0.0	227	Léonard, Tome 14 : Le poids du génie
228	10909.0	9622.0	2701.0	1412.0	5122.0	0.0	18.75	0.0	0.0	12.0	0.0	1.0	0.0	0.0	1.0	228	La Quête de l'oiseau du temps, tome 3 : Le Rige
229	297.0	2423.0	1945.0	5771.0	5696.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229	Kid Paddle, tome 9 : Boing ! Boing ! Bunk !
230	687.0	1212.0	8206.0	887.0	1222.0	37.0	24.75	23.5	32.0	23.0	6.0	5.0	4.0	6.0	5.0	230	Sillage, Tome 1 : A feu et à cendres
231	827.0	834.0	995.0	1360.0	1465.0	31.585422214287927	34.933620364575134	4.75	4.75	0.0	6.0	7.0	6.0	5.0	1.0	231	Calvin et Hobbes, tome 1 : Adieu, monde cruel !
232	4242.0	1431.0	8365.0	10919.0	631.0	7.0	0.0	9.0	0.0	35.60024836508209	1.0	0.0	2.0	0.0	5.0	232	Magasin général, Tome 2 : Serge
233	206.0	212.0	273.0	372.0	484.0	0.0	0.0	37.75	0.0	0.0	3.0	3.0	3.0	3.0	3.0	233	Boule & Bill, tome 20 : Bill, nom d'un chien !
234	10161.0	8418.0	4618.0	10231.0	10612.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234	La Rose écarlate, Tome 1 : Je savais que je te rencontrerais
235	922.0	5118.0	4741.0	5180.0	8809.0	73.30541683767729	0.0	0.0	0.0	0.0	29.0	1.0	0.0	0.0	0.0	235	Silex and the city, tome 1 : Avant notre ère
236	3797.0	8409.0	6125.0	3528.0	3015.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236	C'était la guerre des tranchées, 1914-1918
237	142.0	2376.0	1052.0	9604.0	1933.0	61.0	28.25	0.0	0.0	12.0	10.0	3.0	0.0	0.0	1.0	237	Blake et Mortimer, tome 1 : Le Secret de l'Espadon, Première Partie 
238	145.0	11106.0	11151.0	627.0	1673.0	8.25	0.0	0.0	1.75	0.0	1.0	0.0	0.0	1.0	0.0	238	Lucky Luke, tome 34 : Belle Starr
239	3976.0	2662.0	2995.0	9504.0	648.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239	Spirou et Fantasio, tome 4 : Spirou et les héritiers
240	172.0	205.0	363.0	965.0	296.0	3.75	23.5	19.75	14.890634886365758	42.85936511363424	6.0	5.0	4.0	6.0	7.0	240	Les Schtroumpfs, tome 5 : Les Schtroumpfs et le Cracoucass
241	9027.0	8507.0	3067.0	818.0	4255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241	Adèle Blanc-Sec, tome 4 : Momies en folie
242	2945.0	1115.0	570.0	4891.0	6735.0	0.0	1.3234175438619022	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	242	Léonard, tome 11 : Génie du bal
243	3443.0	4408.0	7597.0	4313.0	11049.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	243	Le Monstre, Tome 2 : 32 Décembre
244	1846.0	9974.0	4810.0	7499.0	7980.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	244	Yakari, tome 1 : Yakari et Grand Aigle
245	5122.0	5870.0	8738.0	5637.0	5182.0	0.0	0.0	0.0	0.0	9.75	1.0	0.0	0.0	0.0	1.0	245	Corto Maltese, tome 5 : Les Ethiopiques
246	313.0	435.0	473.0	1769.0	6084.0	17.25	33.0	21.0	13.25	0.0	10.0	8.0	3.0	3.0	0.0	246	Trolls de Troy, tome 3 : Comme un vol de pétaures
247	2090.0	6647.0	8368.0	5425.0	1363.0	0.0	0.0	0.0	0.0	30.0	1.0	0.0	0.0	0.0	3.0	247	XIII, Tome 15 : Lâchez les chiens ! 
248	3989.0	2295.0	3242.0	11106.0	7585.0	50.0	35.808449194949205	0.0	0.0	3.25	9.0	13.0	0.0	0.0	1.0	248	Le Scorpion, tome 1 : La Marque du Diable
249	7205.0	3452.0	6336.0	6909.0	9713.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249	L'Arabe du futur, tome 4
250	8749.0	1275.0	7896.0	106.0	8335.0	0.0	0.0	0.0	0.0	3.75	0.0	0.0	0.0	1.0	1.0	250	Aya de Yopougon, tome 3 
251	625.0	1387.0	5307.0	10246.0	6360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251	Lanfeust des Étoiles, Tome 2 : Les tours de Meirrion
252	4711.0	7732.0	1375.0	10772.0	3056.0	0.0	0.0	3.75	0.0	0.0	0.0	0.0	2.0	0.0	0.0	252	Valérian et Laureline, tome 1 : La cité des eaux mouvantes
253	5981.0	5299.0	8154.0	5126.0	10794.0	0.0	0.0	0.0	11.25	0.0	0.0	0.0	0.0	1.0	0.0	253	XIII, tome 10 : El Cascador
254	1848.0	7774.0	1648.0	9600.0	11259.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254	Adèle Blanc-Sec, tome 5 : Le secret de la Salamandre
255	836.0	10621.0	10184.0	7737.0	7741.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255	Blake et Mortimer, tome 9 : Le piège diabolique
256	5108.0	7333.0	4456.0	6023.0	1127.0	0.0	16.25	17.0	18.0	59.28230221631824	0.0	1.0	2.0	4.0	11.0	256	L'adoption, tome 2 : La Garùa
257	460.0	2314.0	2866.0	318.0	686.0	37.75	17.0	0.0	42.25	22.25	9.0	6.0	0.0	8.0	6.0	257	Les Bidochon, tome 1 : Roman d'amour
258	4434.0	5439.0	10672.0	6232.0	518.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	258	La Quête de l'oiseau du temps, tome 4 : L'Oeuf des ténèbres
259	306.0	197.0	225.0	469.0	2835.0	62.41134387257969	101.09435425356476	114.71900955672388	16.0	0.0	9.0	20.0	18.0	2.0	0.0	259	XIII, Tome 11 : Trois Montres d'Argent 
260	8699.0	2989.0	7546.0	10568.0	9359.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260	Le Petit Spirou, tome 7 : Demande à ton père !
261	155.0	165.0	261.0	298.0	416.0	54.5	58.5	0.0	39.0	44.0	14.0	13.0	15.0	11.0	14.0	261	Lanfeust de Troy, tome 6 : Cixi impératrice
262	11023.0	5670.0	6567.0	6645.0	8259.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	262	Largo Winch, tome 10 : Et Mourir
263	9629.0	10365.0	10974.0	8225.0	10443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263	Thorgal, tome 4 : La galère noire
264	83.0	90.0	118.0	138.0	202.0	6.75	22.75	13.75	22.75	10.0	1.0	2.0	2.0	1.0	1.0	264	Lucky Luke, tome 39 : Le Prophète
265	265.0	6174.0	3247.0	8984.0	4688.0	0.0	14.0	0.0	0.0	18.75	81.0	1.0	0.0	0.0	3.0	265	Undertaker, tome 1 : Le mangeur d'or
266	4796.0	9630.0	9221.0	10952.0	2019.0	7.0	8.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	266	Le Triangle Secret, tome 1 : Le testament du fou
267	4350.0	8652.0	10725.0	10213.0	8021.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267	Lucky Luke, tome 21 : Les Collines noires
268	8692.0	5166.0	8339.0	11288.0	1631.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268	Spirou et Fantasio, tome 13 : Le Voyageur du Mésozoïque
269	7296.0	6010.0	1198.0	5905.0	2921.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269	Le retour à la terre, Tome 3 : Le Vaste Monde
270	9307.0	515.0	11068.0	11106.0	6983.0	0.0	25.5	0.0	0.0	12.0	0.0	9.0	0.0	0.0	1.0	270	Undertaker, tome 3 : L'Ogre de Sutter Camp
271	4509.0	6023.0	4831.0	7217.0	10135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	271	Frnck, tome 1 : Le début du commencement
272	251.0	6505.0	590.0	3970.0	2080.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	272	Lanfeust des Étoiles, Tome 4 : Les buveurs de mondes
273	206.0	212.0	233.0	372.0	484.0	4.75	41.75	37.75	25.75	33.951980434667966	1.0	3.0	3.0	2.0	4.0	273	Boule & Bill, tome 6 : Tu te rappelles, Bill ?
274	4859.0	11280.0	9174.0	2731.0	8376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274	Les Nombrils, Tome 3 : Les liens de l'amitié
275	8077.0	10912.0	6757.0	8192.0	6463.0	4.75	0.0	12.75	0.0	27.0	1.0	0.0	2.0	0.0	3.0	275	Universal War One, Tome 1 : La Genèse
276	11280.0	4859.0	1695.0	3417.0	5134.0	0.0	0.0	7.0	0.0	9.0	0.0	0.0	1.0	0.0	1.0	276	Lanfeust des Étoiles, Tome 3 : Les sables d'Abraxar
277	445.0	6635.0	4662.0	1196.0	9320.0	37.29469075356198	0.0	23.0	73.84622895355919	0.0	7.0	0.0	2.0	18.0	0.0	277	Les Cahiers d'Esther, tome 1 : Histoires de mes 10 ans
278	822.0	9203.0	5622.0	1504.0	1448.0	22.5	7.0	0.0	8.0	0.0	11.0	1.0	0.0	2.0	0.0	278	Le Cri du peuple, tome 1 : Les Canons du 18 mars
279	8126.0	9883.0	1498.0	6036.0	4951.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	2.0	279	Largo Winch, tome 5 : H
280	3762.0	8777.0	896.0	9553.0	9554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280	Cédric, tome 17 : Qui a éteint la lumière ?
281	546.0	4705.0	5280.0	2823.0	9478.0	168.680686311206	3.25	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	281	Les Nombrils, Tome 1 : Pour qui tu te prends ?
282	3219.0	3658.0	2763.0	3200.0	3995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282	Magasin général, Tome 3 : Les Hommes
283	8564.0	7239.0	5503.0	774.0	4233.0	0.0	0.0	7.0	86.88838525450137	5.0	0.0	0.0	1.0	26.0	2.0	283	Il était une fois en France, Tome 1 : L'Empire de Monsieur Joseph
284	5622.0	3020.0	5778.0	690.0	4036.0	0.0	0.0	5.0	7.0	10.065756768275326	0.0	0.0	1.0	1.0	1.0	284	Adèle Blanc-Sec, tome 3 : Le Savant Fou
285	431.0	6023.0	348.0	4879.0	4456.0	0.0	24.0	9.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	285	Pico Bogue, tome 2 : Situations critiques
286	80.0	104.0	107.0	161.0	301.0	29.12614770112761	45.626147701127614	25.12614770112761	36.626147701127614	10.626147701127614	6.0	6.0	6.0	6.0	7.0	286	Gaston, Tome 5 : Le lourd passé de Lagaffe : Edition limitée
287	10726.0	6265.0	6302.0	7403.0	9907.0	0.0	3.25	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	287	Titeuf, tome 12 : Le sens de la vie
288	10554.0	4535.0	2262.0	450.0	189.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	288	Largo Winch, tome 7 : La forteresse de Makiling
289	4912.0	927.0	386.0	869.0	8139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289	Lucky Luke, tome 26 : Les Dalton se rachètent
